1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0.07,0,0.07,0,0,0.07,0,0,0,0,0.15,1.07,0.15,0.07,0,0,0.53,0,0,0,0,0,0.22,0,1.83,0,0,0,0,0,0,0,0,0,0,0.22,0.07,0,0,0,0,0,0,0,0,0,0,0,0.13,0.17,0,0,0.02,0,2.18,24,659,0
0.2,0,0.2,0,0.4,0,0,0,0,0,0.3,1.71,0,0.1,0,0,0.1,0,1.01,0.3,0.5,0,0,0,2.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.01,0,0,4.33,63,545,0
0,0,0,0,1.11,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,1.11,0,0,0,0,1.11,0,0,0,2.22,0,0,0,0,0,0,0,0.36,0,0.18,0,0,1.29,4,27,0
0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.34,0,0,1.56,4,42,0
0.07,0,0.07,0,0,0.07,0,0,0,0,0.14,1.04,0.14,0.07,0,0,0.52,0,0,0,0,0,0.22,0,2.23,0.07,0,0,0,0,0,0,0,0,0,0.22,0.14,0,0.07,0,0,0,0.07,0,0,0,0,0,0.11,0.15,0.01,0,0.02,0,2.25,24,720,0
0,0.27,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0.27,0,1.39,0,0,0,0,0,0.83,0.55,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0.13,0,0,0,0,0,1.2,6,109,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0,0,0,4.34,0,8.69,0,0,0,0,0,0,0,0,0,0.64,1.27,0,0,0,0,3.5,24,35,0
1.06,0,0,0,1.06,0,0,0,0,0,0,1.06,0,0,0,0,0,0,1.06,0,1.06,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0,1.71,6,29,0
0,0,0,0,3.44,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,1.71,4,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0.8,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,1.43,5,50,0
0,0,0,0,0,0,0,0,0,0,0,0.55,0.55,0,0,0,0,0,1.65,0,0.55,0,0,0,1.1,0.55,0,0,0,0.55,0.55,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,1.66,8,58,0
0,0,0,0,0,0,0,0,1.16,0,0,1.16,1.16,0,0,0,0,0,1.16,0,1.16,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,3,12,0
0,0,0,0,1.85,0,0,0,0,0,0,1.85,1.85,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71,4,12,0
0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0
0,0,0,0,0,0.17,0,0,0,0,0,0.52,0.17,0,0,0,0.69,0,0,0,0.17,0,0,0,1.04,0,0,0,0.34,0.34,0,0,0,0,0,1.04,0,0,0,0.17,0,0,0,0.52,0,0,0,0,0,0.06,0,0,0,0,1.69,7,204,0
0,0,0,0,1.61,0,0,0,0,0,0,0.8,0.8,0,0,0.8,0,0,0.8,0,0,0,0,0,1.61,1.61,0,0,0,0,0,0,0,0,0,0,0.8,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,1.91,13,44,0
0,0,0,0,2.04,0,0,0,0,0,0,1.02,1.02,0,0,1.02,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,4,23,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0,0,0,0,1.87,10,112,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,0,0,0,1.2,0,0,0,1.2,0,0,0,0,0,0.45,0,0,0,0,2.17,11,39,0
0,0,0.28,0,0.28,0,0,0,0,0,0,0.85,0,0,0,0,0,0,0.28,0,0,0,0,0,1.7,0,0,0.56,0,0,0,0,0,0,0.56,2.55,0.28,0,0.28,0,0,0,0,0.28,0,0,0,0,0.22,0.07,0,0,0,0,1.96,55,190,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,4,12,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,1.88,0,1.88,0,0,0,0,0,1.88,0,0,0,0,0,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,1.31,3,17,0
0,0,0.5,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.19,0,0,3.46,47,180,0
0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.04,26,73,0
0,0,0.36,0,0,0.73,0,0,0,0,0,1.46,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0.05,0,0,1.92,54,167,0
0,0,0,0,0,0,0,0.42,0,0,0,1.28,0.42,0,0,0,0.42,0,0,0,0,0,0,0,2.57,0,0,0,0.14,0,0,0,0.14,0,0,0.28,0.28,0.14,0,0,0,0,0,0,0,0,0,0.14,0.08,0.24,0,0,0.04,0,2.28,20,421,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,3,8,0
0,0,0.5,0,0.5,0,0,0,0,0.5,0,1.01,0,0,0,0,0.5,1.01,2.03,0,3.04,0,0,0,1.52,0.5,1.01,1.01,0,1.01,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0.06,0,0,4.28,45,248,0
0,0,0,0,0,0,0,0,0,0,0,0,0,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,13,35,0
0,0,1.31,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,3.94,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0.28,0,0.14,0,0,2.13,15,49,0
0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0.4,0,0.4,0,0,2.08,15,27,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0.86,0,0,1,1,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.03,0,0,0,0,0.51,0,0,0,0,1.13,3,17,0
0,0,0.65,0,0.65,0,0,0,0,0,0,0.65,0,0,0,0,0.65,0,0,0,0,0,0,0,0.65,3.26,0,0,0,0.65,0,0,0,0,0,0,0.65,0,0.65,0,0,0,0.65,0,0.65,0,0,0,0.09,0,0,0.09,0,0,1.71,17,87,0
0,0,0,0,0,0,0,2.63,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0.37,0,0.75,0,0.37,0,0.75,1.12,0,0,0,0,0.06,0,0,0,2.02,14,85,0
0,0,0,0,0,0,0,3.97,0,0.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32,0,0,0,1.98,0,0,0,0.66,1.98,0,0,0.11,0.11,0,0,0,0,2.86,19,120,0
0,0,0,0,0,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0
0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,3.03,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0.09,0,0,0,0,1.57,9,69,0
0.46,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0.92,0,0.46,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0.46,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,1.51,10,74,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3,6,0
0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.41,0,0.41,0.41,0,0,0,0,0,0.41,0.41,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,1.97,13,130,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0,0,4.27,3.41,2.56,0.85,0.85,0.85,0.85,0.85,0,0.85,0.85,0.85,0.85,0,0.85,0.85,0,0,0.85,0,0.85,0,0,0,0,0.28,0.14,0,0,0,2.14,12,77,0
0,0,0,0,0.67,0,0,0,0,0,0,2.01,0,0,0,0,0,0,1.34,0.67,1.34,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.67,0,0,0,0.12,0.12,0,0,0,0,1.22,5,33,0
0,0.25,0,0,0,0.25,0,0.5,0,0,0,1.01,0,0,0.25,0,0,0.25,0.25,0,0,0,0,0,0.5,0.25,0,0,0,0.25,0,0,0.25,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0.07,0,0,0,0,1.55,7,136,0
0,0,1.33,0,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,1.33,4,1.33,0,0,4,0,0,0,0,0,0,0.87,0,0.22,0,0,0,1.65,12,28,0
0,0.04,0.23,0,0.09,0,0,0.04,0.04,0.04,0.04,0.74,0,0,0,0.13,0.04,0.04,0.93,0,0.65,0,0,0,1.49,0.32,0,0.23,0,0.18,0.18,0,0,0,0.23,0,0.32,0,0.04,0.04,0,0.18,0,0.13,0,0,0,0.04,0.03,0.18,0,0.05,0.06,0,1.69,20,1184,0
0,0,3.22,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.45,0,0,0,6.45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0
0,0,0.1,0,0.2,0.1,0,0,0,0,0,2.04,0.2,0.1,0,0,0.81,0,0,0,0,0,0.2,0,2.75,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0.03,0.09,0,0,0,0,2.16,27,575,0
0,0,0,0,0,0,0,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36,1.36,0,2.73,0,0,0,0,0,0,0,1.36,0,0,1.36,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,3.48,11,80,0
0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,4.44,1.66,0,1.11,0,0,0,0,0,0,1.11,0,0.55,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,2.02,12,107,0
0,0,0.31,0,1.04,0.1,0,0,0,0,0,0.1,0,0,0,0,0,0,0.2,0,0,0,0,0,0.41,0.2,0.52,0.2,0.2,0.2,0.2,0.2,0.41,0.2,0.2,0.2,0.1,1.57,0.1,0.2,0,0.41,0.1,0.1,0.1,0,0,0.1,0.07,0.52,0.02,0,0.02,0.03,2.23,47,393,0
0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0,0,0,1.4,5,14,0
0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,1.33,3,16,0
0,0,0.28,0,0.84,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0.28,0,0,0,0,0,1.4,0.84,0,0,0,0.84,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0,0,0,0,1.43,7,97,0
0.55,0,0,0,0,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0.55,1.66,0.55,0.55,0.55,0.55,0.55,0,0.55,0.55,0.55,0.55,0,0.55,0.55,0,0,0.55,0,0.55,0,0,0,0,0.37,0.09,0,0,0,2.12,12,108,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,0,0,0,0,0,0,0.86,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0.3,0,0,0,0,3.26,42,75,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0.22,0.22,0,0.05,0,0,2.16,9,108,0
0,0,0.78,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0,0,0,0,0.4,0,0.13,0,0,1.57,4,36,0
0,0,0,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2,3,0
0,0,0.71,0,0.71,0,0,0,0,0,0,0,0,0,0,0,3.57,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0.06,0,0.06,0,0,15.33,54,138,0
0,0,0.82,0,0.82,0,0,0,0,0,0,0.82,0,0,0,0,0.82,0,0,0,0,0,0,0,0,1.65,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0.12,0,0,1.27,6,42,0
0,0,0,0,0,0,0,0,0,2.43,0,2.43,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43,0,0,0,0,0,0,5.3,40,53,0
0,0,0,0,3.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,1.96,1.96,0,0,0,0,0,0,0.35,0,0,1.31,4,21,0
0,0,0.52,0,1.04,0,0,0,0,0,0,1.04,0,0,0,0,0,0,0.52,0,0.52,0,0,0,1.83,1.57,0.52,0.26,0.26,0.26,0.26,0.26,1.3,0.26,0.26,0.26,0.26,0,0.26,0.26,0,0.78,0.26,0.26,0.78,0,0,0.52,0.14,0.18,0.09,0,0.05,0,1.82,13,155,0
0,0,0.62,0,0.62,0,0,0,0,0,0,1.25,0,0,0,0,0,0,0.62,0,0.62,0,0,0,1.57,1.57,0.31,0,0,0,0,0,1.57,0,0,0,0.31,0,0.31,0,0,0.94,0,0,0.62,0,0,0.62,0.16,0.11,0.11,0,0.05,0,1.67,13,107,0
0,0,0.31,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0.31,0,0,0.31,0,0,0,0.63,0.63,0,0.63,0,0.63,0,0,0,0,0.31,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,3.18,55,191,0
0,0,0.11,0,0.11,0,0,0,0,0,0.11,1.02,0,0,0,0,0,0.11,0.11,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0.22,0,0.22,0,0.11,0.11,0,0.34,0,0,0,1.02,0,0,0.05,0.15,0,0,0,0,1.64,18,511,0
0,0,0.71,0,0.71,0,0,0,0,0,0,1.43,0,0,0,0,0,0,0.71,0,0.71,0,0,0,0,0,0.35,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0.71,0,0,0.71,0,0,0.71,0,0.13,0.06,0,0.06,0,1.57,6,85,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,53,56,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1.75,3,7,0
0,0,0.1,0,0,0,0,0.1,0,0,0.31,0.52,0.1,0,0,0.1,0.1,0,0.1,0,0,0,0.1,0,3.14,0,0,0,0,0,0,0,0,0,0,0.52,0.31,0,0,0.1,0,0,0,0,0,0,0,0.1,0.08,0.14,0,0,0.06,0,2.54,26,605,0
0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0.7,0,1.4,0,1.4,0,0,0,0,0,0.7,0,0,0,0.7,0,0,0,0,0,0,0,0,2.11,0,0,0,0,0,0,0,0,0,0.27,0.07,0,0,0,17.9,200,376,0
0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87,6,28,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,3.63,1.81,0,0,0,3.63,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,11,49,0
0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0.62,0,0,1.88,0,0.62,0,0,0,1.25,0.62,0,0,0,0,0,0,0,0,0,0,1.25,0,1.25,0,0,0,1.25,0,0,0,0,0,0.9,0.18,0.36,0,0,0,1.71,13,149,0
0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,0,0,0,0,0,0,0,1.25,4,15,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0.8,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,0,0,0,0,0,0,0.27,0,1.35,3,31,0
0,0,0.1,0,0,0,0,0.1,0,0,0.2,0.41,0.1,0,0,0.1,0.1,0,0.1,0,0,0,0.1,0,3.02,0,0,0,0,0,0,0,0,0,0,0.52,0.31,0,0,0.1,0,0,0,0,0,0,0,0.1,0.07,0.13,0,0,0.06,0,2.53,26,597,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,0,6.89,3.44,0,0,0,3.44,0,0,0,0,1.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,11,54,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65,2.32,2.32,2.32,2.32,2.32,2.32,2.32,0,2.32,2.32,2.32,0,0,0,2.32,0,0,0,0,0,2.32,0,0,0,0.69,0,0,0,0,3.31,11,53,0
0,0,0,0,0,0,0,0,0,1.57,0,4.72,0,0,0,0,0,0,1.57,0,0,0,0,0,0.78,0.78,0,1.57,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,2.89,11,101,0
0,0,2.56,0,0,0,0,0,0,0,0,1.28,0,0,0,0,0,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,1.65,7,28,0
0,0,0,0,0,0,0,0,0,0,0,1.22,0,0,0,0,0,0.61,0,0,0,0,0,0,0.61,0.61,0,1.22,0,0,0,0,0.61,0,0.61,0,0.61,0,0,0,0,0,0,0.61,0,0.61,0,0,0,0.41,0,0,0,0,2.21,19,128,0
0,0.16,0.32,0,0.16,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97,1.13,0,0,0,0,0,0,0.8,0,0,0,1.29,0,0,0,0.32,0,0,0,0,1.61,0,0,0.18,0.39,0.13,0,0,0,3.67,20,506,0
1.12,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,0,0,0,0,0,0,0.2,0,0,1.21,3,34,0
0.19,0,0.59,0,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,2.59,0,0.39,0,0,0,0.79,0.39,0.59,0.39,0.39,0.39,0.39,0.39,0,0.39,0.39,0.39,0.19,0,0,0.39,0,0,0.19,0,1.19,0,0,0,0.09,0.66,0.06,0,0,0.06,2.16,13,207,0
0,0,0.87,0,0,0,0,0,0,2.63,0.87,0.87,0,0,0,0,0,0,1.75,0,0,0,0,0,1.75,0.87,2.63,0.87,0.87,0.87,0.87,0.87,0,0.87,0.87,0.87,0.87,0,0.87,0.87,0,0,0.87,0,0.87,0,0,0,0.14,0.98,0,0.14,0,0,1.77,12,76,0
0,0,0.6,0,0,0,0,3.04,0,0,0,0.6,0,0,0,0.6,0,0,0.6,0,1.21,0,0,0,1.21,1.82,0,0.6,0,0.6,0,0,0,0,0.6,0.6,1.21,0,1.21,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,3.28,33,177,0
0,0,0,0,0,0,0,0,0,0.82,0,0.82,0,0,0,0,0,0,1.65,0,0.82,0,0,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0.12,0,0,0,0,2.11,19,76,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12,6.38,0,0,0,0,0,0,0,0,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,7,31,0
0,0,0,0,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,2.2,0,0.73,0,0,0,0.73,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.22,0,1.76,6,88,0
0,0,0,0,0.87,0,0,0,0,0,1.31,0.43,0,0,0,1.75,0,1.31,2.63,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0.36,0.18,0,1.72,6,86,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0
0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,3,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32,1.16,0,0,0,0,0.39,0,0,0,0,1.38,4,18,0
0,0,0.47,0,0.95,0.47,0,0,0,0,0,0.47,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0.47,0.47,0,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0.47,0,0,0,0,0,0,0,0.07,0,0,0,0,1.88,8,98,0
0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,3.5,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0.33,0,0,0,0.65,0,1.13,3,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,0,0,0,0,0,0,0,0,0,1,1,8,0
0,0,0,0,0.81,0,0,0,0,1.22,0,0.4,0,0,0,0,0,0,0.4,0,0.4,0,0,0,4.08,4.08,0,0,0,1.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,8,93,0
0,0,0,0,0.88,0,0,0,0,2.65,0.88,0,0,0,0,0,0,0,1.76,0,0,0,0,0,1.76,0.88,1.76,0.88,0.88,0.88,0.88,0.88,0,0.88,0.88,0.88,0.88,0,0.88,0.88,0,0,0.88,0,2.65,0,0,0,0.14,0.86,0,0.29,0,0,1.78,12,80,0
0,0,0,0,0,0,0,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.41,0,0.41,0.41,0,0,0,0,0,0.41,0.41,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,1.85,13,122,0
